Id,Category
5796,2
5797,1
5798,0
5799,3
5800,4
5801,0
5802,4
5803,7
5804,4
5805,5
5806,1
5807,8
5808,5
5809,2
5810,2
5811,3
5812,8
5813,2
5814,6
5815,6
5816,6
5817,2
5818,0
5819,8
5820,8
5821,4
5822,1
5823,2
5824,3
5825,3
5826,4
5827,7
5828,5
5829,2
5830,5
5831,7
5832,4
5833,4
5834,1
5835,5
5836,2
5837,7
5838,2
5839,4
5840,3
5841,7
5842,8
5843,3
5844,0
5845,4
5846,5
5847,1
5848,5
5849,7
5850,7
5851,2
5852,7
5853,2
5854,6
5855,6
5856,8
5857,5
5858,0
5859,2
5860,3
5861,5
5862,1
5863,0
5864,5
5865,5
5866,8
5867,3
5868,1
5869,0
5870,5
5871,6
5872,8
5873,6
5874,8
5875,3
5876,7
5877,4
5878,7
5879,5
5880,7
5881,2
5882,4
5883,1
5884,5
5885,7
5886,1
5887,7
5888,5
5889,3
5890,7
5891,7
5892,0
5893,0
5894,8
5895,8
5896,6
5897,8
5898,2
5899,5
5900,1
5901,8
5902,2
5903,6
5904,7
5905,5
5906,3
5907,2
5908,2
5909,4
5910,3
5911,6
5912,3
5913,4
5914,0
5915,1
5916,2
5917,5
5918,6
5919,4
5920,1
5921,1
5922,5
5923,4
5924,5
5925,4
5926,5
5927,1
5928,3
5929,4
5930,2
5931,4
5932,1
5933,7
5934,1
5935,8
5936,2
5937,2
5938,1
5939,6
5940,3
5941,5
5942,5
5943,8
5944,0
5945,8
5946,1
5947,3
5948,7
5949,5
5950,5
5951,3
5952,0
5953,4
5954,5
5955,1
5956,7
5957,3
5958,1
5959,0
5960,6
5961,6
5962,5
5963,7
5964,8
5965,4
5966,8
5967,8
5968,7
5969,2
5970,7
5971,8
5972,2
5973,3
5974,8
5975,1
5976,3
5977,1
5978,7
5979,6
5980,8
5981,7
5982,5
5983,2
5984,1
5985,0
5986,0
5987,3
5988,5
5989,5
5990,5
5991,2
5992,0
5993,3
5994,6
5995,5
5996,1
5997,0
5998,5
5999,6
6000,2
6001,1
6002,2
6003,2
6004,5
6005,5
6006,6
6007,1
6008,3
6009,3
6010,0
6011,7
6012,0
6013,3
6014,7
6015,8
6016,3
6017,2
6018,6
6019,5
6020,4
6021,1
6022,2
6023,8
6024,5
6025,3
6026,3
6027,6
6028,5
6029,6
6030,2
6031,3
6032,1
6033,2
6034,5
6035,1
6036,0
6037,6
6038,0
6039,2
6040,3
6041,7
6042,7
6043,4
6044,7
6045,2
6046,4
6047,7
6048,3
6049,6
6050,7
6051,0
6052,1
6053,1
6054,8
6055,5
6056,2
6057,4
6058,6
6059,0
6060,6
6061,7
6062,2
6063,8
6064,7
6065,4
6066,7
6067,7
6068,3
6069,3
6070,1
6071,0
6072,2
6073,8
6074,7
6075,2
6076,4
6077,3
6078,1
6079,6
6080,6
6081,3
6082,3
6083,4
6084,8
6085,1
6086,5
6087,2
6088,7
6089,5
6090,3
6091,2
6092,7
6093,4
6094,7
6095,8
6096,7
6097,8
6098,5
6099,1
6100,6
6101,1
6102,4
6103,2
6104,3
6105,6
6106,7
6107,5
6108,7
6109,8
6110,4
6111,7
6112,2
6113,1
6114,5
6115,3
6116,0
6117,3
6118,2
6119,3
6120,5
6121,4
6122,2
6123,2
6124,1
6125,6
6126,8
6127,8
6128,5
6129,6
6130,1
6131,6
6132,2
6133,8
6134,2
6135,6
6136,1
6137,8
6138,7
6139,0
6140,6
6141,3
6142,6
6143,1
6144,6
6145,5
6146,5
6147,8
6148,8
6149,5
6150,6
6151,1
6152,2
6153,0
6154,4
6155,1
6156,4
6157,6
6158,6
6159,3
6160,4
6161,5
6162,6
6163,6
6164,2
6165,6
6166,2
6167,1
6168,2
6169,6
6170,4
6171,5
6172,8
6173,8
6174,4
6175,8
6176,6
6177,8
6178,3
6179,0
6180,0
6181,7
6182,2
6183,3
6184,7
6185,0
6186,7
6187,8
6188,5
6189,2
6190,7
6191,2
6192,2
6193,1
6194,3
6195,1
6196,5
6197,3
6198,1
6199,0
6200,2
6201,8
6202,3
6203,8
6204,2
6205,4
6206,4
6207,5
6208,2
6209,0
6210,7
6211,8
6212,0
6213,7
6214,0
6215,3
6216,8
6217,7
6218,4
6219,7
6220,8
6221,7
6222,2
6223,0
6224,8
6225,5
6226,1
6227,1
6228,5
6229,2
6230,2
6231,5
6232,7
6233,7
6234,2
6235,5
6236,7
6237,5
6238,2
6239,1
6240,2
6241,1
6242,2
6243,0
6244,2
6245,1
6246,6
6247,8
6248,7
6249,7
6250,1
6251,2
6252,2
6253,8
6254,1
6255,3
6256,2
6257,5
6258,3
6259,1
6260,4
6261,7
6262,8
6263,5
6264,3
6265,0
6266,8
6267,0
6268,1
6269,1
6270,4
6271,5
6272,0
6273,1
6274,8
6275,0
6276,8
6277,3
6278,4
6279,7
6280,8
6281,1
6282,0
6283,8
6284,5
6285,2
6286,3
6287,4
6288,1
6289,3
6290,7
6291,0
6292,3
6293,6
6294,8
6295,1
6296,5
6297,0
6298,3
6299,0
6300,3
6301,6
6302,3
6303,2
6304,4
6305,6
6306,2
6307,8
6308,0
6309,4
6310,3
6311,0
6312,3
6313,1
6314,1
6315,2
6316,3
6317,8
6318,5
6319,4
6320,1
6321,2
6322,5
6323,4
6324,0
6325,7
6326,1
6327,3
6328,1
6329,5
6330,6
6331,3
6332,5
6333,8
6334,1
6335,2
6336,2
6337,0
6338,4
6339,4
6340,0
6341,3
6342,8
6343,0
6344,1
6345,6
6346,5
6347,4
6348,2
6349,6
6350,8
6351,1
6352,1
6353,3
6354,4
6355,1
6356,0
6357,4
6358,5
6359,0
6360,1
6361,3
6362,5
6363,2
6364,4
6365,3
6366,3
6367,7
6368,2
6369,3
6370,4
6371,3
6372,2
6373,4
6374,4
6375,6
6376,3
6377,6
6378,2
6379,6
6380,6
6381,6
6382,4
6383,0
6384,2
6385,8
6386,4
6387,6
6388,7
6389,5
6390,7
6391,5
6392,1
6393,7
6394,0
6395,7
6396,7
6397,4
6398,3
6399,4
6400,2
6401,3
6402,2
6403,5
6404,8
6405,7
6406,2
6407,8
6408,1
6409,2
6410,8
6411,7
6412,0
6413,6
6414,4
6415,6
6416,1
6417,2
6418,5
6419,5
6420,5
6421,8
6422,8
6423,8
6424,5
6425,1
6426,0
6427,1
6428,4
6429,7
6430,7
6431,0
6432,4
6433,3
6434,3
6435,5
6436,3
6437,6
6438,0
6439,8
6440,0
6441,2
6442,4
6443,5
6444,5
6445,4
6446,8
6447,3
6448,6
6449,7
6450,1
6451,4
6452,0
6453,3
6454,3
6455,1
6456,0
6457,6
6458,6
6459,5
6460,6
6461,3
6462,2
6463,3
6464,8
6465,5
6466,3
6467,3
6468,7
6469,3
6470,4
6471,8
6472,5
6473,1
6474,4
6475,2
6476,0
6477,0
6478,7
6479,6
6480,0
6481,0
6482,0
6483,4
6484,7
6485,0
6486,5
6487,8
6488,6
6489,4
6490,0
6491,0
6492,6
6493,1
6494,5
6495,3
6496,2
6497,0
6498,2
6499,3
6500,3
6501,5
6502,6
6503,6
6504,8
6505,3
6506,1
6507,7
6508,8
6509,1
6510,8
6511,2
6512,4
6513,4
6514,0
6515,3
6516,5
6517,2
6518,5
6519,0
6520,3
6521,3
6522,6
6523,3
6524,4
6525,4
6526,0
6527,3
6528,1
6529,5
6530,7
6531,7
6532,7
6533,1
6534,0
6535,0
6536,5
6537,2
6538,3
6539,2
6540,4
6541,1
6542,4
6543,1
6544,0
6545,7
6546,6
6547,2
6548,3
6549,6
6550,5
6551,7
6552,8
6553,2
6554,5
6555,0
6556,8
6557,4
6558,3
6559,1
6560,3
6561,2
6562,5
6563,2
6564,7
6565,1
6566,5
6567,3
6568,4
6569,6
6570,0
6571,1
6572,7
6573,0
6574,5
6575,6
6576,7
6577,2
6578,5
6579,6
6580,8
6581,8
6582,8
6583,4
6584,6
6585,3
6586,6
6587,3
6588,8
6589,4
6590,2
6591,8
6592,0
6593,1
6594,1
6595,2
6596,8
6597,4
6598,2
6599,4
6600,7
6601,3
6602,1
6603,5
6604,1
6605,3
6606,4
6607,6
6608,7
6609,5
6610,7
6611,5
6612,0
6613,2
6614,2
6615,8
6616,7
6617,8
6618,5
6619,1
6620,5
6621,6
6622,8
6623,8
6624,8
6625,2
6626,7
6627,4
6628,8
6629,5
6630,1
6631,2
6632,2
6633,7
6634,0
6635,2
6636,1
6637,4
6638,2
6639,2
6640,2
6641,0
6642,7
6643,0
6644,3
6645,4
6646,4
6647,2
6648,5
6649,1
6650,4
6651,2
6652,2
6653,4
6654,4
6655,3
6656,8
6657,3
6658,6
6659,2
6660,6
6661,8
6662,8
6663,3
6664,2
6665,4
6666,3
6667,6
6668,6
6669,3
6670,5
6671,6
6672,7
6673,6
6674,8
6675,3
6676,1
6677,4
6678,8
6679,3
6680,0
6681,2
6682,6
6683,1
6684,6
6685,8
6686,1
6687,2
6688,0
6689,2
6690,0
6691,7
6692,6
6693,4
6694,8
6695,8
6696,8
6697,7
6698,2
6699,1
6700,6
6701,3
6702,1
6703,7
6704,0
6705,6
6706,1
6707,6
6708,5
6709,7
6710,0
6711,3
6712,0
6713,0
6714,1
6715,1
6716,3
6717,2
6718,1
6719,1
6720,4
6721,1
6722,3
6723,4
6724,2
6725,7
6726,8
6727,3
6728,5
6729,6
6730,1
6731,7
6732,1
6733,6
6734,2
6735,4
6736,3
6737,5
6738,0
6739,8
6740,6
6741,8
6742,0
6743,0
6744,5
6745,5
6746,2
6747,1
6748,1
6749,2
6750,5
6751,0
6752,6
6753,8
6754,5
6755,7
6756,8
6757,2
6758,5
6759,7
6760,8
6761,6
6762,8
6763,5
6764,6
6765,0
6766,6
6767,7
6768,1
6769,3
6770,5
6771,8
6772,4
6773,4
6774,2
6775,6
6776,4
6777,0
6778,2
6779,7
6780,5
6781,8
6782,3
6783,5
6784,3
6785,2
6786,5
6787,2
6788,1
6789,5
6790,0
6791,8
6792,1
6793,0
6794,4
6795,8
6796,3
6797,5
6798,7
6799,2
6800,2
6801,1
6802,4
6803,7
6804,1
6805,0
6806,1
6807,5
6808,1
6809,5
6810,8
6811,2
6812,6
6813,7
6814,8
6815,3
6816,1
6817,0
6818,4
6819,4
6820,6
6821,0
6822,1
6823,2
6824,3
6825,7
6826,2
6827,7
6828,0
6829,6
6830,0
6831,1
6832,5
6833,4
6834,4
6835,1
6836,8
6837,0
6838,1
6839,8
6840,2
6841,6
6842,7
6843,0
6844,8
6845,2
6846,0
6847,2
6848,4
6849,6
6850,2
6851,8
6852,0
6853,6
6854,8
6855,1
6856,1
6857,2
6858,5
6859,5
6860,4
6861,7
6862,2
6863,6
6864,1
6865,1
6866,7
6867,3
6868,4
6869,3
6870,8
6871,2
6872,1
6873,2
6874,3
6875,8
6876,4
6877,4
6878,2
6879,6
6880,8
6881,8
6882,8
6883,4
6884,6
6885,6
6886,5
6887,4
6888,5
6889,4
6890,1
6891,3
6892,6
6893,7
6894,0
6895,8
6896,2
6897,3
6898,4
6899,0
6900,8
6901,8
6902,2
6903,4
6904,6
6905,8
6906,6
6907,8
6908,6
6909,8
6910,0
6911,1
6912,2
6913,5
6914,7
6915,4
6916,8
6917,7
6918,7
6919,4
6920,3
6921,8
6922,8
6923,7
6924,5
6925,2
6926,6
6927,5
6928,4
6929,6
6930,3
6931,7
6932,7
6933,5
6934,3
6935,6
6936,8
6937,6
6938,6
6939,4
6940,7
6941,3
6942,2
6943,0
6944,6
6945,5
6946,5
6947,1
6948,6
6949,6
6950,4
6951,1
6952,1
6953,6
6954,8
6955,3
6956,8
6957,3
6958,8
6959,1
6960,0
6961,7
6962,1
6963,8
6964,5
6965,0
6966,0
6967,5
6968,4
6969,5
6970,8
6971,5
6972,6
6973,3
6974,3
6975,2
6976,6
6977,6
6978,2
6979,3
6980,7
6981,4
6982,4
6983,0
6984,3
6985,6
6986,4
6987,1
6988,5
6989,4
6990,1
6991,4
6992,6
6993,3
6994,2
6995,6
6996,1
6997,2
6998,2
6999,4
7000,7
7001,2
7002,7
7003,2
7004,7
7005,7
7006,6
7007,1
7008,7
7009,1
7010,7
7011,8
7012,2
7013,5
7014,3
7015,7
7016,1
7017,0
7018,6
7019,7
7020,2
7021,6
7022,5
7023,2
7024,2
7025,4
7026,1
7027,7
7028,2
7029,0
7030,2
7031,1
7032,5
7033,2
7034,7
7035,0
7036,1
7037,4
7038,1
7039,8
7040,0
7041,1
7042,0
7043,8
7044,3
7045,8
7046,6
7047,5
7048,6
7049,5
7050,5
7051,6
7052,4
7053,2
7054,7
7055,5
7056,5
7057,5
7058,6
7059,4
7060,2
7061,2
7062,0
7063,4
7064,3
7065,1
7066,2
7067,3
7068,7
7069,0
7070,1
7071,5
7072,4
7073,8
7074,1
7075,5
7076,3
7077,1
7078,8
7079,0
7080,2
7081,8
7082,4
7083,4
7084,4
7085,8
7086,1
7087,2
7088,7
7089,6
7090,4
7091,0
7092,8
7093,5
7094,6
7095,5
7096,1
7097,5
7098,0
7099,5
7100,7
7101,1
7102,5
7103,0
7104,6
7105,5
7106,2
7107,0
7108,3
7109,1
7110,2
7111,0
7112,8
7113,8
7114,1
7115,8
7116,8
7117,7
7118,6
7119,0
7120,5
7121,2
7122,1
7123,4
7124,7
7125,4
7126,4
7127,4
7128,1
7129,8
7130,4
7131,2
7132,0
7133,1
7134,5
7135,4
7136,7
7137,6
7138,3
7139,7
7140,1
7141,0
7142,0
7143,7
7144,1
7145,3
7146,0
7147,2
7148,8
7149,7
7150,3
7151,0
7152,2
7153,4
7154,8
7155,5
7156,8
7157,1
7158,2
7159,6
7160,0
7161,3
7162,2
7163,0
7164,7
7165,5
7166,2
7167,0
7168,2
7169,7
7170,0
7171,8
7172,7
7173,3
7174,5
7175,3
7176,6
7177,7
7178,6
7179,7
7180,4
7181,4
7182,0
7183,0
7184,8
7185,3
7186,4
7187,3
7188,7
7189,6
7190,0
7191,0
7192,1
7193,0
7194,2
7195,0
7196,2
7197,8
7198,5
7199,2
7200,2
7201,1
7202,7
7203,1
7204,3
7205,1
7206,3
7207,1
7208,6
7209,3
7210,1
7211,4
7212,7
7213,8
7214,7
7215,4
7216,5
7217,5
7218,1
7219,0
7220,6
7221,7
7222,7
7223,6
7224,6
7225,0
7226,2
7227,0
7228,4
7229,1
7230,6
7231,4
7232,8
7233,6
7234,0
7235,5
7236,4
7237,0
7238,7
7239,5
7240,3
7241,3
7242,7
7243,0
7244,8
7245,6
7246,3
7247,6
7248,4
7249,8
7250,5
7251,3
7252,3
7253,4
7254,7
7255,8
7256,3
7257,4
7258,1
7259,5
7260,0
7261,3
7262,2
7263,4
7264,4
7265,8
7266,5
7267,2
7268,3
7269,3
7270,7
7271,6
7272,4
7273,2
7274,1
7275,3
7276,2
7277,8
7278,3
7279,6
7280,2
7281,6
7282,7
7283,6
7284,5
7285,2
7286,8
7287,6
7288,4
7289,6
7290,2
7291,4
7292,1
7293,2
7294,5
7295,6
7296,2
7297,2
7298,3
7299,0
7300,0
7301,0
7302,1
7303,7
7304,1
7305,1
7306,7
7307,6
7308,1
7309,3
7310,3
7311,6
7312,7
7313,0
7314,4
7315,6
7316,7
7317,4
7318,2
7319,1
7320,8
7321,2
7322,6
7323,8
7324,4
7325,7
7326,8
7327,0
7328,7
7329,3
7330,8
7331,2
7332,5
7333,2
7334,6
7335,4
7336,5
7337,6
7338,4
7339,5
7340,7
7341,7
7342,8
7343,0
7344,0
7345,0
7346,0
7347,5
7348,7
7349,7
7350,0
7351,3
7352,0
7353,0
7354,0
7355,5
7356,5
7357,1
7358,6
7359,1
7360,5
7361,7
7362,7
7363,3
7364,2
7365,4
7366,3
7367,7
7368,6
7369,6
7370,6
7371,5
7372,4
7373,5
7374,7
7375,4
7376,7
7377,8
7378,8
7379,7
7380,4
7381,5
7382,5
7383,2
7384,1
7385,2
7386,6
7387,7
7388,1
7389,8
7390,0
7391,0
7392,8
7393,5
7394,4
7395,5
7396,0
7397,8
7398,5
7399,3
7400,7
7401,4
7402,4
7403,5
7404,3
7405,2
7406,3
7407,2
7408,2
7409,0
7410,5
7411,0
7412,7
7413,7
7414,4
7415,6
7416,0
7417,7
7418,3
7419,2
7420,3
7421,6
7422,3
7423,5
7424,2
7425,6
7426,7
7427,8
7428,2
7429,6
7430,2
7431,0
7432,2
7433,5
7434,2
7435,3
7436,5
7437,8
7438,7
7439,6
7440,0
7441,1
7442,2
7443,3
7444,7
7445,5
7446,2
7447,0
7448,5
7449,1
7450,8
7451,3
7452,0
7453,5
7454,0
7455,1
7456,4
7457,5
7458,8
7459,4
7460,0
7461,3
7462,4
7463,4
7464,7
7465,1
7466,3
7467,6
7468,3
7469,1
7470,2
7471,2
7472,1
7473,8
7474,6
7475,1
7476,8
7477,3
7478,1
7479,2
7480,7
7481,2
7482,0
7483,0
7484,7
7485,7
7486,5
7487,5
7488,8
7489,3
7490,0
7491,6
7492,7
7493,5
7494,6
7495,6
7496,7
7497,7
7498,0
7499,3
7500,3
7501,5
7502,4
7503,5
7504,0
7505,8
7506,6
7507,8
7508,3
7509,4
7510,2
7511,3
7512,4
7513,0
7514,1
7515,6
7516,4
7517,5
7518,7
7519,0
7520,5
7521,5
7522,5
7523,7
7524,0
7525,2
7526,2
7527,8
7528,1
7529,1
7530,6
7531,6
7532,2
7533,8
7534,4
7535,7
7536,0
7537,2
7538,4
7539,3
7540,1
7541,1
7542,5
7543,2
7544,0
7545,8
7546,3
7547,5
7548,7
7549,5
7550,7
7551,1
7552,3
7553,4
7554,8
7555,7
7556,3
7557,7
7558,3
7559,7
7560,5
7561,4
7562,6
7563,8
7564,1
7565,2
7566,3
7567,7
7568,8
7569,8
7570,2
7571,4
7572,8
7573,8
7574,8
7575,6
7576,7
7577,3
7578,1
7579,6
7580,0
7581,0
7582,5
7583,6
7584,5
7585,5
7586,6
7587,8
7588,4
7589,8
7590,1
7591,8
7592,5
7593,8
7594,6
7595,0
7596,8
7597,0
7598,7
7599,1
7600,0
7601,6
7602,6
7603,8
7604,4
7605,8
7606,6
7607,7
7608,8
7609,1
7610,3
7611,6
7612,4
7613,3
7614,1
7615,4
7616,7
7617,5
7618,2
7619,3
7620,3
7621,8
7622,1
7623,1
7624,2
7625,4
7626,5
7627,8
7628,3
7629,5
7630,1
7631,1
7632,3
7633,7
7634,0
7635,1
7636,0
7637,6
7638,7
7639,1
7640,0
7641,7
7642,2
7643,3
7644,7
7645,7
7646,8
7647,3
7648,7
7649,3
7650,5
7651,4
7652,7
7653,7
7654,5
7655,4
7656,8
7657,7
7658,8
7659,4
7660,5
7661,5
7662,4
7663,0
7664,2
7665,6
7666,2
7667,5
7668,2
7669,8
7670,6
7671,3
7672,0
7673,1
7674,4
7675,5
7676,1
7677,1
7678,0
7679,0
7680,7
7681,8
7682,3
7683,0
7684,2
7685,4
7686,4
7687,0
7688,1
7689,4
7690,7
7691,2
7692,6
7693,1
7694,7
7695,7
7696,8
7697,7
7698,4
7699,3
7700,4
7701,0
7702,0
7703,6
7704,4
7705,7
7706,1
7707,5
7708,1
7709,2
7710,8
7711,7
7712,5
7713,6
7714,2
7715,7
7716,6
7717,4
7718,7
7719,7
7720,7
7721,3
7722,0
7723,5
7724,3
7725,4
7726,5
7727,7
7728,4
7729,4
7730,6
7731,4
7732,1
7733,6
7734,6
7735,2
7736,0
7737,7
7738,4
7739,2
7740,0
7741,6
7742,1
7743,0
7744,3
7745,0
7746,0
7747,2
7748,1
7749,7
7750,7
7751,5
7752,6
7753,6
7754,6
7755,5
7756,6
7757,3
7758,8
7759,6
7760,8
7761,2
7762,2
7763,6
7764,7
7765,2
7766,2
7767,6
7768,6
7769,1
7770,3
7771,6
7772,0
7773,1
7774,8
7775,5
7776,5
7777,3
7778,1
7779,6
7780,4
7781,4
7782,1
7783,5
7784,0
7785,1
7786,6
7787,8
7788,4
7789,7
7790,0
7791,1
7792,5
7793,8
7794,6
7795,0
7796,7
7797,2
7798,6
7799,1
7800,6
7801,0
7802,3
7803,6
7804,3
7805,2
7806,7
7807,8
7808,8
7809,1
7810,5
7811,3
7812,7
7813,3
7814,4
7815,7
7816,7
7817,2
7818,6
7819,0
7820,1
7821,1
7822,0
7823,5
7824,2
7825,4
7826,8
7827,0
7828,0
7829,3
7830,2
7831,7
7832,3
7833,4
7834,3
7835,7
7836,2
7837,4
7838,2
7839,0
7840,6
7841,2
7842,3
7843,3
7844,2
7845,0
7846,5
7847,5
7848,5
7849,8
7850,6
7851,8
7852,1
7853,6
7854,6
7855,4
7856,3
7857,3
7858,8
7859,2
7860,7
7861,4
7862,4
7863,2
7864,7
7865,5
7866,0
7867,3
7868,1
7869,5
7870,2
7871,2
7872,2
7873,4
7874,2
7875,4
7876,7
7877,0
7878,0
7879,5
7880,1
7881,6
7882,1
7883,2
7884,2
7885,7
7886,4
7887,5
7888,6
7889,7
7890,1
7891,8
7892,2
7893,6
7894,1
7895,2
7896,3
7897,2
7898,7
7899,3
7900,6
7901,3
7902,1
7903,5
7904,5
7905,7
7906,3
7907,5
7908,0
7909,3
7910,0
7911,0
7912,7
7913,5
7914,1
7915,3
7916,1
7917,4
7918,7
7919,6
7920,1
7921,8
7922,3
7923,8
7924,2
7925,2
7926,0
7927,8
7928,6
7929,4
7930,8
7931,8
7932,1
7933,4
7934,4
7935,1
7936,8
7937,8
7938,2
7939,3
7940,0
7941,0
7942,8
7943,7
7944,3
7945,3
7946,1
7947,3
7948,5
7949,6
7950,8
7951,0
7952,5
7953,8
7954,5
7955,5
7956,7
7957,0
7958,2
7959,0
7960,3
7961,6
7962,3
7963,8
7964,3
7965,4
7966,1
7967,5
7968,8
7969,3
7970,5
7971,3
7972,0
7973,8
7974,6
7975,4
7976,5
7977,4
7978,1
7979,8
7980,3
7981,6
7982,3
7983,1
7984,8
7985,3
7986,3
7987,6
7988,2
7989,5
7990,2
7991,3
7992,2
7993,6
7994,7
7995,7
7996,4
7997,8
7998,3
7999,4
8000,0
8001,1
8002,5
8003,0
8004,8
8005,3
8006,8
8007,3
8008,3
8009,0
8010,0
8011,6
8012,4
8013,8
8014,7
8015,8
8016,3
8017,7
8018,4
8019,5
8020,1
8021,0
8022,4
8023,1
8024,5
8025,2
8026,2
8027,4
8028,5
8029,5
8030,6
8031,0
8032,2
8033,8
8034,6
8035,7
8036,6
8037,7
8038,6
8039,1
8040,1
8041,1
8042,7
8043,7
8044,8
8045,5
8046,8
8047,8
8048,6
8049,2
8050,2
8051,7
8052,6
8053,2
8054,0
8055,5
8056,4
8057,7
8058,4
8059,3
8060,8
8061,5
8062,4
8063,0
8064,3
8065,5
8066,6
8067,7
8068,3
8069,3
8070,3
8071,5
8072,5
8073,2
8074,0
8075,3
8076,5
8077,4
8078,6
8079,8
8080,6
8081,0
8082,4
8083,3
8084,6
8085,0
8086,2
8087,1
8088,7
8089,5
8090,4
8091,5
8092,7
8093,5
8094,4
8095,4
8096,5
8097,5
8098,6
8099,6
8100,0
8101,2
8102,3
8103,7
8104,4
8105,4
8106,0
8107,8
8108,5
8109,6
8110,8
8111,7
8112,7
8113,6
8114,3
8115,0
8116,6
8117,8
8118,6
8119,3
8120,8
8121,5
8122,6
8123,2
8124,7
8125,2
8126,8
8127,5
8128,4
8129,5
8130,1
8131,7
8132,2
8133,3
8134,1
8135,5
8136,3
8137,7
8138,5
8139,5
8140,2
8141,1
8142,3
8143,5
8144,2
8145,1
8146,6
8147,4
8148,2
8149,7
8150,2
8151,6
8152,7
8153,3
8154,1
8155,5
8156,4
8157,3
8158,1
8159,4
8160,2
8161,7
8162,3
8163,8
8164,5
8165,2
8166,2
8167,8
8168,2
8169,4
8170,6
8171,5
8172,0
8173,4
8174,5
8175,7
8176,8
8177,0
8178,8
8179,0
8180,3
8181,1
8182,6
8183,2
8184,4
8185,3
8186,0
8187,8
8188,1
8189,0
8190,6
8191,3
8192,2
8193,1
8194,5
8195,4
8196,4
8197,0
8198,4
8199,1
8200,2
8201,4
8202,4
8203,4
8204,0
8205,3
8206,8
8207,4
8208,7
8209,8
8210,6
8211,2
8212,2
8213,3
8214,2
8215,4
8216,7
8217,4
8218,4
8219,3
8220,1
8221,5
8222,4
8223,0
8224,0
8225,3
8226,3
8227,6
8228,5
8229,4
8230,7
8231,1
8232,8
8233,0
8234,1
8235,5
8236,3
8237,6
8238,0
8239,8
8240,4
8241,1
8242,6
8243,4
8244,4
8245,4
8246,7
8247,1
8248,1
8249,3
8250,3
8251,8
8252,0
8253,5
8254,3
8255,3
8256,2
8257,0
8258,8
8259,4
8260,3
8261,0
8262,6
8263,3
8264,8
8265,1
8266,7
8267,7
8268,6
8269,2
8270,6
8271,0
8272,0
8273,1
8274,2
8275,3
8276,6
8277,4
8278,7
8279,3
8280,1
8281,7
8282,2
8283,7
8284,3
8285,0
8286,6
8287,1
8288,5
8289,4
8290,5
8291,0
8292,3
8293,0
8294,0
8295,3
8296,2
8297,8
8298,0
8299,6
8300,7
8301,4
8302,4
8303,1
8304,4
8305,7
8306,4
8307,3
8308,6
8309,4
8310,3
8311,8
8312,0
8313,7
8314,1
8315,5
8316,0
8317,5
8318,6
8319,6
8320,7
8321,1
8322,1
8323,5
8324,6
8325,3
8326,0
8327,6
8328,1
8329,1
8330,7
8331,8
8332,2
8333,4
8334,6
8335,5
8336,6
8337,8
8338,4
8339,0
8340,1
8341,8
8342,4
8343,2
8344,0
8345,1
8346,5
8347,4
8348,4
8349,4
8350,7
8351,5
8352,0
8353,5
8354,6
8355,8
8356,3
8357,4
8358,7
8359,3
8360,4
8361,7
8362,5
8363,2
8364,8
8365,0
8366,0
8367,8
8368,4
8369,7
8370,1
8371,3
8372,5
8373,3
8374,3
8375,4
8376,8
8377,4
8378,1
8379,1
8380,1
8381,6
8382,4
8383,4
8384,0
8385,1
8386,5
8387,7
8388,2
8389,6
8390,0
8391,7
8392,3
8393,3
8394,8
8395,2
8396,2
8397,6
8398,2
8399,5
8400,2
8401,5
8402,4
8403,0
8404,4
8405,3
8406,5
8407,7
8408,6
8409,5
8410,6
8411,3
8412,2
8413,1
8414,8
8415,3
8416,6
8417,7
8418,7
8419,2
8420,2
8421,7
8422,2
8423,5
8424,7
8425,6
8426,5
8427,3
8428,2
8429,7
8430,1
8431,2
8432,0
8433,7
8434,1
8435,3
8436,7
8437,0
8438,0
8439,0
8440,2
8441,2
8442,5
8443,8
8444,3
8445,8
8446,8
8447,3
8448,4
8449,6
8450,0
8451,8
8452,3
8453,1
8454,6
8455,5
8456,1
8457,7
8458,5
8459,7
8460,7
8461,6
8462,5
8463,6
8464,4
8465,3
8466,4
8467,5
8468,8
8469,8
8470,8
8471,0
8472,1
8473,0
8474,7
8475,6
8476,1
8477,4
8478,6
8479,7
8480,4
8481,3
8482,7
8483,5
8484,6
8485,2
8486,4
8487,6
8488,7
8489,2
8490,5
8491,3
8492,4
8493,1
8494,5
8495,4
8496,7
8497,7
8498,5
8499,1
8500,3
8501,1
8502,1
8503,4
8504,0
8505,6
8506,2
8507,4
8508,4
8509,0
8510,6
8511,1
8512,3
8513,6
8514,8
8515,5
8516,8
8517,5
8518,5
8519,0
8520,6
8521,2
8522,3
8523,3
8524,0
8525,6
8526,2
8527,3
8528,3
8529,6
8530,0
8531,4
8532,6
8533,8
8534,0
8535,3
8536,2
8537,5
8538,8
8539,8
8540,6
8541,3
8542,4
8543,6
8544,6
8545,7
8546,3
8547,4
8548,6
8549,5
8550,6
8551,2
8552,2
8553,7
8554,1
8555,4
8556,8
8557,8
8558,5
8559,5
8560,7
8561,2
8562,2
8563,1
8564,0
8565,8
8566,4
8567,6
8568,5
8569,4
8570,8
8571,2
8572,0
8573,7
8574,7
8575,0
8576,7
8577,2
8578,6
8579,4
8580,8
8581,4
8582,5
8583,3
8584,0
8585,3
8586,3
8587,8
8588,8
8589,3
8590,8
8591,0
8592,6
8593,1
